date,bdi_close
09/08/21,3618.00
09/07/21,3707.00
09/06/21,3822.00
09/03/21,3944.00
09/02/21,4001.00
09/01/21,4013.00
08/31/2021,4132.00
08/27/2021,4235.00
08/26/2021,4195.00
08/25/2021,4193.00
08/24/2021,4201.00
08/23/2021,4147.00
08/20/2021,4092.00
08/19/2021,3976.00
08/18/2021,3833.00
08/17/2021,3657.00
08/16/2021,3606.00
08/13/2021,3566.00
08/12/21,3503.00
08/11/21,3410.00
08/10/21,3375.00
08/09/21,3371.00
08/06/21,3371.00
08/05/21,3376.00
08/04/21,3318.00
08/03/21,3281.00
08/02/21,3282.00
07/30/2021,3292.00
07/29/2021,3214.00
07/28/2021,3154.00
07/27/2021,3166.00
07/26/2021,3210.00
07/23/2021,3199.00
07/22/2021,3103.00
07/21/2021,3058.00
07/20/2021,3053.00
07/19/2021,3059.00
07/16/2021,3039.00
07/15/2021,3073.00
07/14/2021,3139.00
07/13/2021,3228.00
07/12/21,3300.00
07/09/21,3300.00
07/08/21,3281.00
07/07/21,3241.00
07/06/21,3179.00
07/05/21,3224.00
07/02/21,3285.00
07/01/21,3338.00
06/30/2021,3383.00
06/29/2021,3418.00
06/28/2021,3324.00
06/25/2021,3255.00
06/24/2021,3175.00
06/23/2021,3147.00
06/22/2021,3119.00
06/21/2021,3190.00
06/18/2021,3218.00
06/17/2021,3267.00
06/16/2021,3176.00
06/15/2021,3025.00
06/14/2021,2944.00
06/11/21,2857.00
06/10/21,2669.00
06/09/21,2481.00
06/08/21,2420.00
06/07/21,2428.00
06/04/21,2438.00
06/03/21,2472.00
06/02/21,2530.00
06/01/21,2568.00
05/28/2021,2596.00
05/27/2021,2688.00
05/26/2021,2754.00
05/25/2021,2809.00
05/24/2021,2881.00
05/21/2021,2869.00
05/20/2021,2824.00
05/19/2021,2801.00
05/18/2021,2795.00
05/17/2021,2856.00
05/14/2021,2939.00
05/13/2021,3077.00
05/12/21,3139.00
05/11/21,3254.00
05/10/21,3240.00
05/07/21,3183.00
05/06/21,3212.00
05/05/21,3266.00
05/04/21,3157.00
04/30/2021,3053.00
04/29/2021,3007.00
04/28/2021,2957.00
04/27/2021,2889.00
04/26/2021,2808.00
04/23/2021,2788.00
04/22/2021,2750.00
04/21/2021,2710.00
04/20/2021,2472.00
04/19/2021,2432.00
04/16/2021,2385.00
04/15/2021,2323.00
04/14/2021,2178.00
04/13/2021,2140.00
04/12/21,2145.00
04/09/21,2085.00
04/08/21,2088.00
04/07/21,2127.00
04/06/21,2092.00
04/01/21,2072.00
03/31/2021,2046.00
03/30/2021,2103.00
03/29/2021,2162.00
03/26/2021,2178.00
03/25/2021,2172.00
03/24/2021,2194.00
03/23/2021,2271.00
03/22/2021,2319.00
03/19/2021,2281.00
03/18/2021,2215.00
03/17/2021,2105.00
03/16/2021,2017.00
03/15/2021,1983.00
03/12/21,1960.00
03/11/21,1970.00
03/10/21,1980.00
03/09/21,1901.00
03/08/21,1853.00
03/05/21,1829.00
03/04/21,1779.00
03/03/21,1763.00
03/02/21,1673.00
03/01/21,1651.00
02/26/2021,1675.00
02/25/2021,1700.00
02/24/2021,1709.00
02/23/2021,1727.00
02/22/2021,1709.00
02/19/2021,1698.00
02/18/2021,1770.00
02/17/2021,1756.00
02/16/2021,1495.00
02/15/2021,1364.00
02/12/21,1339.00
02/11/21,1313.00
02/10/21,1303.00
02/09/21,1306.00
02/08/21,1317.00
02/05/21,1333.00
02/04/21,1327.00
02/03/21,1327.00
02/02/21,1380.00
02/01/21,1444.00
01/29/2021,1452.00
01/28/2021,1470.00
01/27/2021,1540.00
01/26/2021,1659.00
01/25/2021,1765.00
01/22/2021,1810.00
01/21/2021,1837.00
01/20/2021,1828.00
01/19/2021,1766.00
01/18/2021,1740.00
01/15/2021,1754.00
01/14/2021,1792.00
01/13/2021,1856.00
01/12/21,1849.00
01/11/21,1761.00
01/08/21,1606.00
01/07/21,1448.00
01/06/21,1425.00
01/05/21,1418.00
01/04/21,1374.00
12/24/2020,1366.00
12/23/2020,1362.00
12/22/2020,1330.00
12/21/2020,1323.00
12/18/2020,1325.00
12/17/2020,1301.00
12/16/2020,1296.00
12/15/2020,1273.00
12/14/2020,1235.00
12/11/20,1211.00
12/10/20,1161.00
12/09/20,1122.00
12/08/20,1121.00
12/07/20,1162.00
12/04/20,1197.00
12/03/20,1189.00
12/02/20,1201.00
12/01/20,1211.00
11/30/2020,1227.00
11/27/2020,1230.00
11/26/2020,1219.00
11/25/2020,1197.00
11/24/2020,1178.00
11/23/2020,1169.00
11/20/2020,1148.00
11/19/2020,1134.00
11/18/2020,1115.00
11/17/2020,1112.00
11/16/2020,1111.00
11/12/20,1124.00
11/11/20,1141.00
11/10/20,1200.00
11/09/20,1207.00
11/06/20,1196.00
11/05/20,1194.00
11/04/20,1224.00
11/03/20,1263.00
11/02/20,1284.00
10/30/2020,1283.00
10/29/2020,1297.00
10/28/2020,1384.00
10/27/2020,1413.00
10/26/2020,1402.00
10/23/2020,1415.00
10/22/2020,1401.00
10/21/2020,1346.00
10/20/2020,1350.00
10/19/2020,1409.00
10/16/2020,1477.00
10/15/2020,1561.00
10/14/2020,1637.00
10/13/2020,1732.00
10/12/20,1807.00
10/09/20,1892.00
10/08/20,1970.00
10/07/20,2044.00
10/06/20,2097.00
10/05/20,2071.00
10/02/20,2020.00
10/01/20,1869.00
09/30/2020,1725.00
09/29/2020,1658.00
09/28/2020,1654.00
09/25/2020,1667.00
09/24/2020,1605.00
09/23/2020,1426.00
09/22/2020,1364.00
09/21/2020,1314.00
09/18/2020,1296.00
09/17/2020,1294.00
09/16/2020,1281.00
09/15/2020,1289.00
09/14/2020,1282.00
09/11/20,1267.00
09/10/20,1269.00
09/09/20,1296.00
09/08/20,1328.00
09/07/20,1349.00
09/04/20,1362.00
09/03/20,1395.00
09/02/20,1445.00
09/01/20,1471.00
08/28/2020,1488.00
08/27/2020,1504.00
08/26/2020,1509.00
08/25/2020,1518.00
08/24/2020,1491.00
08/21/2020,1481.00
08/20/2020,1518.00
08/19/2020,1568.00
08/18/2020,1586.00
08/17/2020,1598.00
08/14/2020,1595.00
08/13/2020,1577.00
08/12/20,1540.00
08/11/20,1510.00
08/10/20,1506.00
08/07/20,1501.00
08/03/20,1385.00
07/31/2020,1350.00
07/30/2020,1348.00
07/29/2020,1317.00
07/28/2020,1264.00
07/27/2020,1293.00
07/24/2020,1317.00
07/23/2020,1388.00
07/22/2020,1473.00
07/21/2020,1594.00
07/20/2020,1678.00
07/17/2020,1710.00
07/16/2020,1699.00
07/15/2020,1696.00
07/14/2020,1742.00
07/13/2020,1792.00
07/10/20,1810.00
07/09/20,1810.00
07/08/20,1849.00
07/07/20,1949.00
07/06/20,1956.00
07/03/20,1894.00
07/02/20,1823.00
07/01/20,1803.00
06/30/2020,1799.00
06/29/2020,1794.00
06/26/2020,1749.00
06/25/2020,1738.00
06/24/2020,1705.00
06/23/2020,1617.00
06/22/2020,1558.00
06/19/2020,1555.00
06/18/2020,1527.00
06/17/2020,1246.00
06/16/2020,1054.00
06/15/2020,973.00
06/12/20,923.00
06/11/20,839.00
06/10/20,764.00
06/09/20,714.00
06/08/20,698.00
06/05/20,679.00
06/04/20,632.00
06/03/20,592.00
06/02/20,546.00
06/01/20,520.00
05/29/2020,504.00
05/28/2020,489.00
05/27/2020,502.00
05/26/2020,506.00
05/22/2020,498.00
05/21/2020,494.00
05/20/2020,477.00
05/19/2020,453.00
05/18/2020,427.00
05/15/2020,407.00
05/14/2020,393.00
05/13/2020,398.00
05/12/20,433.00
05/11/20,474.00
05/07/20,514.00
05/06/20,534.00
05/05/20,575.00
05/04/20,598.00
05/01/20,617.00
04/30/2020,635.00
04/29/2020,643.00
04/28/2020,655.00
04/27/2020,661.00
04/24/2020,665.00
04/23/2020,672.00
04/22/2020,694.00
04/21/2020,728.00
04/20/2020,757.00
04/17/2020,751.00
04/16/2020,726.00
04/15/2020,706.00
04/14/2020,679.00
04/09/20,635.00
04/08/20,607.00
04/07/20,596.00
04/06/20,604.00
04/03/20,616.00
04/02/20,624.00
04/01/20,624.00
03/31/2020,626.00
03/30/2020,548.00
03/27/2020,556.00
03/26/2020,569.00
03/25/2020,582.00
03/24/2020,603.00
03/23/2020,617.00
03/20/2020,625.00
03/19/2020,630.00
03/18/2020,629.00
03/17/2020,612.00
03/16/2020,623.00
03/13/2020,631.00
03/12/20,633.00
03/11/20,631.00
03/10/20,627.00
03/09/20,616.00
03/06/20,617.00
03/05/20,599.00
03/04/20,562.00
03/03/20,549.00
03/02/20,539.00
02/28/2020,535.00
02/27/2020,529.00
02/26/2020,517.00
02/25/2020,508.00
02/24/2020,506.00
02/21/2020,497.00
02/20/2020,480.00
02/19/2020,465.00
02/18/2020,450.00
02/17/2020,434.00
02/14/2020,425.00
02/13/2020,421.00
02/12/20,421.00
02/11/20,418.00
02/10/20,411.00
02/07/20,415.00
02/06/20,431.00
02/05/20,430.00
02/04/20,453.00
02/03/20,466.00
01/31/2020,487.00
01/30/2020,498.00
01/29/2020,525.00
01/28/2020,539.00
01/27/2020,546.00
01/24/2020,557.00
01/23/2020,576.00
01/22/2020,623.00
01/21/2020,689.00
01/20/2020,729.00
01/17/2020,754.00
01/16/2020,768.00
01/15/2020,768.00
01/14/2020,763.00
01/13/2020,765.00
01/10/20,774.00
01/09/20,772.00
01/08/20,773.00
01/07/20,791.00
01/06/20,844.00
01/03/20,907.00
01/02/20,976.00
12/24/2019,1090.00
12/23/2019,1103.00
12/20/2019,1123.00
12/19/2019,1151.00
12/18/2019,1221.00
12/17/2019,1281.00
12/16/2019,1315.00
12/13/2019,1355.00
12/12/19,1388.00
12/11/19,1460.00
12/10/19,1528.00
12/09/19,1551.00
12/06/19,1558.00
12/05/19,1575.00
12/04/19,1599.00
12/03/19,1606.00
12/02/19,1568.00
11/29/2019,1528.00
11/28/2019,1467.00
11/27/2019,1440.00
11/26/2019,1426.00
11/25/2019,1351.00
11/22/2019,1284.00
11/21/2019,1255.00
11/20/2019,1260.00
11/19/2019,1304.00
11/18/2019,1338.00
11/15/2019,1357.00
11/14/2019,1364.00
11/13/2019,1365.00
11/12/19,1354.00
11/11/19,1345.00
11/08/19,1378.00
11/07/19,1428.00
11/06/19,1533.00
11/05/19,1656.00
11/04/19,1675.00
11/01/19,1697.00
10/31/2019,1731.00
10/30/2019,1782.00
10/29/2019,1802.00
10/28/2019,1803.00
10/25/2019,1801.00
10/24/2019,1785.00
10/23/2019,1779.00
10/22/2019,1806.00
10/21/2019,1846.00
10/18/2019,1855.00
10/17/2019,1861.00
10/16/2019,1897.00
10/15/2019,1898.00
10/14/2019,1916.00
10/11/19,1924.00
10/10/19,1929.00
10/09/19,1873.00
10/08/19,1801.00
10/07/19,1770.00
10/04/19,1767.00
10/03/19,1757.00
10/02/19,1803.00
10/01/19,1809.00
09/30/2019,1823.00
09/27/2019,1857.00
09/26/2019,1963.00
09/25/2019,2053.00
09/24/2019,2116.00
09/23/2019,2108.00
09/20/2019,2131.00
09/19/2019,2192.00
09/18/2019,2266.00
09/17/2019,2283.00
09/16/2019,2311.00
09/13/2019,2312.00
09/12/19,2331.00
09/11/19,2366.00
09/10/19,2393.00
09/09/19,2422.00
09/06/19,2462.00
09/05/19,2499.00
09/04/19,2518.00
09/03/19,2501.00
09/02/19,2442.00
08/30/2019,2378.00
08/29/2019,2277.00
08/28/2019,2267.00
08/27/2019,2213.00
08/23/2019,2168.00
08/22/2019,2118.00
08/21/2019,2061.00
08/20/2019,2059.00
08/19/2019,2067.00
08/16/2019,2088.00
08/15/2019,2047.00
08/14/2019,1950.00
08/13/2019,1864.00
08/12/19,1774.00
08/09/19,1748.00
08/08/19,1720.00
08/07/19,1712.00
08/06/19,1734.00
08/05/19,1774.00
08/02/19,1788.00
08/01/19,1812.00
07/31/2019,1868.00
07/30/2019,1899.00
07/29/2019,1922.00
07/26/2019,1937.00
07/25/2019,1947.00
07/24/2019,2014.00
07/23/2019,2165.00
07/22/2019,2191.00
07/19/2019,2170.00
07/18/2019,2130.00
07/17/2019,2064.00
07/16/2019,2011.00
07/15/2019,1928.00
07/12/19,1865.00
07/11/19,1816.00
07/10/19,1777.00
07/09/19,1759.00
07/08/19,1725.00
07/05/19,1740.00
07/04/19,1700.00
07/03/19,1549.00
07/02/19,1446.00
07/01/19,1381.00
06/28/2019,1354.00
06/27/2019,1340.00
06/26/2019,1317.00
06/25/2019,1280.00
06/24/2019,1258.00
06/21/2019,1239.00
06/20/2019,1194.00
06/19/2019,1179.00
06/18/2019,1135.00
06/17/2019,1093.00
06/14/2019,1085.00
06/13/2019,1062.00
06/12/19,1080.00
06/11/19,1105.00
06/10/19,1125.00
06/07/19,1138.00
06/06/19,1138.00
06/05/19,1141.00
06/04/19,1122.00
06/03/19,1103.00
05/31/2019,1096.00
05/30/2019,1097.00
05/29/2019,1107.00
05/28/2019,1082.00
05/24/2019,1066.00
05/23/2019,1068.00
05/22/2019,1059.00
05/21/2019,1049.00
05/20/2019,1041.00
05/17/2019,1040.00
05/16/2019,1032.00
05/15/2019,1032.00
05/14/2019,1043.00
05/13/2019,1026.00
05/10/19,1013.00
05/09/19,974.00
05/08/19,940.00
05/07/19,936.00
05/03/19,985.00
05/02/19,1032.00
05/01/19,1031.00
04/30/2019,1011.00
04/29/2019,913.00
04/26/2019,889.00
04/25/2019,869.00
04/24/2019,850.00
04/23/2019,821.00
04/18/2019,790.00
04/17/2019,767.00
04/16/2019,749.00
04/15/2019,738.00
04/12/19,726.00
04/11/19,728.00
04/10/19,734.00
04/09/19,725.00
04/08/19,714.00
04/05/19,711.00
04/04/19,699.00
04/03/19,672.00
04/02/19,674.00
04/01/19,685.00
03/29/2019,689.00
03/28/2019,692.00
03/27/2019,690.00
03/26/2019,683.00
03/25/2019,689.00
03/22/2019,690.00
03/21/2019,695.00
03/20/2019,709.00
03/19/2019,712.00
03/18/2019,721.00
03/15/2019,730.00
03/14/2019,677.00
03/13/2019,654.00
03/12/19,647.00
03/11/19,645.00
03/08/19,649.00
03/07/19,657.00
03/06/19,664.00
03/05/19,663.00
03/04/19,669.00
03/01/19,664.00
02/28/2019,658.00
02/27/2019,651.00
02/26/2019,649.00
02/25/2019,637.00
02/22/2019,634.00
02/21/2019,630.00
02/20/2019,622.00
02/19/2019,635.00
02/18/2019,643.00
02/15/2019,639.00
02/14/2019,628.00
02/13/2019,608.00
02/12/19,598.00
02/11/19,595.00
02/08/19,601.00
02/07/19,610.00
02/06/19,629.00
02/05/19,629.00
02/04/19,634.00
02/01/19,645.00
01/31/2019,668.00
01/30/2019,721.00
01/29/2019,797.00
01/28/2019,852.00
01/25/2019,905.00
01/24/2019,939.00
01/23/2019,982.00
01/22/2019,1036.00
01/21/2019,1092.00
01/18/2019,1112.00
01/17/2019,1077.00
01/16/2019,1055.00
01/15/2019,1096.00
01/14/2019,1147.00
01/11/19,1169.00
01/10/19,1189.00
01/09/19,1238.00
01/08/19,1262.00
01/07/19,1247.00
01/04/19,1260.00
01/03/19,1267.00
01/02/19,1282.00
12/24/2018,1271.00
12/21/2018,1279.00
12/20/2018,1318.00
12/19/2018,1378.00
12/18/2018,1395.00
12/17/2018,1406.00
12/14/2018,1401.00
12/13/2018,1365.00
12/12/18,1353.00
12/11/18,1364.00
12/10/18,1385.00
12/07/18,1372.00
12/06/18,1339.00
12/05/18,1296.00
12/04/18,1237.00
12/03/18,1203.00
11/30/2018,1231.00
11/29/2018,1281.00
11/28/2018,1330.00
11/27/2018,1339.00
11/26/2018,1217.00
11/23/2018,1093.00
11/22/2018,1018.00
11/21/2018,1008.00
11/20/2018,1003.00
11/19/2018,1023.00
11/16/2018,1031.00
11/15/2018,1020.00
11/14/2018,1009.00
11/13/2018,1064.00
11/12/18,1125.00
11/09/18,1147.00
11/08/18,1231.00
11/07/18,1304.00
11/06/18,1395.00
11/05/18,1428.00
11/02/18,1457.00
11/01/18,1470.00
10/31/2018,1490.00
10/30/2018,1513.00
10/29/2018,1522.00
10/26/2018,1519.00
10/25/2018,1516.00
10/24/2018,1546.00
10/23/2018,1577.00
10/22/2018,1579.00
10/19/2018,1576.00
10/18/2018,1565.00
10/17/2018,1554.00
10/16/2018,1578.00
10/15/2018,1584.00
10/12/18,1579.00
10/11/18,1515.00
10/10/18,1493.00
10/09/18,1503.00
10/08/18,1530.00
10/05/18,1536.00
10/04/18,1554.00
10/03/18,1574.00
10/02/18,1570.00
10/01/18,1555.00
09/28/2018,1540.00
09/27/2018,1524.00
09/26/2018,1503.00
09/25/2018,1450.00
09/24/2018,1434.00
09/21/2018,1413.00
09/20/2018,1396.00
09/19/2018,1373.00
09/18/2018,1356.00
09/17/2018,1357.00
09/14/2018,1366.00
09/13/2018,1382.00
09/12/18,1411.00
09/11/18,1439.00
09/10/18,1482.00
09/07/18,1490.00
09/06/18,1484.00
09/05/18,1477.00
09/04/18,1513.00
09/03/18,1557.00
08/31/2018,1579.00
08/30/2018,1614.00
08/29/2018,1661.00
08/28/2018,1684.00
08/24/2018,1697.00
08/23/2018,1709.00
08/22/2018,1735.00
08/21/2018,1736.00
08/20/2018,1727.00
08/17/2018,1723.00
08/16/2018,1720.00
08/15/2018,1727.00
08/14/2018,1725.00
08/13/2018,1709.00
08/10/18,1691.00
08/09/18,1694.00
08/08/18,1704.00
08/07/18,1732.00
08/06/18,1773.00
08/03/18,1773.00
08/02/18,1756.00
08/01/18,1760.00
07/31/2018,1747.00
07/30/2018,1703.00
07/27/2018,1676.00
07/26/2018,1708.00
07/25/2018,1772.00
07/24/2018,1774.00
07/23/2018,1718.00
07/20/2018,1689.00
07/19/2018,1657.00
07/18/2018,1688.00
07/17/2018,1721.00
07/16/2018,1695.00
07/13/2018,1666.00
07/12/18,1632.00
07/11/18,1586.00
07/10/18,1555.00
07/09/18,1609.00
07/06/18,1622.00
07/05/18,1612.00
07/04/18,1567.00
07/03/18,1476.00
07/02/18,1422.00
06/29/2018,1385.00
06/28/2018,1329.00
06/27/2018,1309.00
06/26/2018,1323.00
06/25/2018,1333.00
06/22/2018,1341.00
06/21/2018,1347.00
06/20/2018,1373.00
06/19/2018,1419.00
06/18/2018,1442.00
06/15/2018,1445.00
06/14/2018,1433.00
06/13/2018,1404.00
06/12/18,1390.00
06/11/18,1387.00
06/08/18,1391.00
06/07/18,1395.00
06/06/18,1340.00
06/05/18,1249.00
06/04/18,1193.00
06/01/18,1156.00
05/31/2018,1090.00
05/30/2018,1042.00
05/29/2018,1057.00
05/25/2018,1077.00
05/24/2018,1109.00
05/23/2018,1162.00
05/22/2018,1199.00
05/21/2018,1239.00
05/18/2018,1273.00
05/17/2018,1305.00
05/16/2018,1403.00
05/15/2018,1468.00
05/14/2018,1476.00
05/11/18,1472.00
05/10/18,1453.00
05/09/18,1465.00
05/08/18,1432.00
05/04/18,1384.00
05/03/18,1376.00
05/02/18,1346.00
05/01/18,1327.00
04/30/2018,1341.00
04/27/2018,1361.00
04/26/2018,1375.00
04/25/2018,1376.00
04/24/2018,1330.00
04/23/2018,1306.00
04/20/2018,1281.00
04/19/2018,1201.00
04/18/2018,1124.00
04/17/2018,1052.00
04/16/2018,1025.00
04/13/2018,1014.00
04/12/18,993.00
04/11/18,979.00
04/10/18,974.00
04/09/18,952.00
04/06/18,948.00
04/05/18,953.00
04/04/18,977.00
04/03/18,1016.00
03/29/2018,1055.00
03/28/2018,1080.00
03/27/2018,1117.00
03/26/2018,1126.00
03/23/2018,1122.00
03/22/2018,1117.00
03/21/2018,1117.00
03/20/2018,1122.00
03/19/2018,1136.00
03/16/2018,1143.00
03/15/2018,1150.00
03/14/2018,1169.00
03/13/2018,1179.00
03/12/18,1192.00
03/09/18,1201.00
03/08/18,1197.00
03/07/18,1191.00
03/06/18,1212.00
03/05/18,1210.00
03/02/18,1207.00
03/01/18,1196.00
02/28/2018,1192.00
02/27/2018,1188.00
02/26/2018,1191.00
02/23/2018,1185.00
02/22/2018,1167.00
02/21/2018,1146.00
02/20/2018,1117.00
02/19/2018,1087.00
02/16/2018,1084.00
02/15/2018,1089.00
02/14/2018,1095.00
02/13/2018,1114.00
02/12/18,1123.00
02/09/18,1125.00
02/08/18,1106.00
02/07/18,1097.00
02/06/18,1095.00
02/05/18,1082.00
02/02/18,1095.00
02/01/18,1114.00
01/31/2018,1152.00
01/30/2018,1191.00
01/29/2018,1214.00
01/26/2018,1219.00
01/25/2018,1217.00
01/24/2018,1200.00
01/23/2018,1157.00
01/22/2018,1129.00
01/19/2018,1125.00
01/18/2018,1139.00
01/17/2018,1164.00
01/16/2018,1221.00
01/15/2018,1264.00
01/12/18,1279.00
01/11/18,1303.00
01/10/18,1366.00
01/09/18,1395.00
01/08/18,1385.00
01/05/18,1371.00
01/04/18,1341.00
01/03/18,1262.00
01/02/18,1230.00
12/22/2017,1366.00
12/21/2017,1430.00
12/20/2017,1476.00
12/19/2017,1547.00
12/18/2017,1588.00
12/15/2017,1619.00
12/14/2017,1668.00
12/13/2017,1730.00
12/12/17,1743.00
12/11/17,1727.00
12/08/17,1702.00
12/07/17,1679.00
12/06/17,1670.00
12/05/17,1666.00
12/04/17,1662.00
12/01/17,1626.00
11/30/2017,1578.00
11/29/2017,1536.00
11/28/2017,1506.00
11/27/2017,1477.00
11/24/2017,1458.00
11/23/2017,1445.00
11/22/2017,1413.00
11/21/2017,1396.00
11/20/2017,1385.00
11/17/2017,1371.00
11/16/2017,1361.00
11/15/2017,1374.00
11/14/2017,1405.00
11/13/2017,1445.00
11/10/17,1464.00
11/09/17,1481.00
11/08/17,1486.00
11/07/17,1477.00
11/06/17,1473.00
11/03/17,1476.00
11/02/17,1482.00
11/01/17,1496.00
10/31/2017,1522.00
10/30/2017,1534.00
10/27/2017,1546.00
10/26/2017,1555.00
10/25/2017,1573.00
10/24/2017,1588.00
10/23/2017,1586.00
10/20/2017,1578.00
10/19/2017,1582.00
10/18/2017,1566.00
10/17/2017,1552.00
10/16/2017,1523.00
10/13/2017,1485.00
10/12/17,1458.00
10/11/17,1433.00
10/10/17,1418.00
10/09/17,1411.00
10/06/17,1405.00
10/05/17,1382.00
10/04/17,1320.00
10/03/17,1308.00
10/02/17,1328.00
09/29/2017,1356.00
09/28/2017,1391.00
09/27/2017,1429.00
09/26/2017,1476.00
09/25/2017,1503.00
09/22/2017,1502.00
09/21/2017,1470.00
09/20/2017,1449.00
09/19/2017,1415.00
09/18/2017,1398.00
09/15/2017,1385.00
09/14/2017,1361.00
09/13/2017,1337.00
09/12/17,1344.00
09/11/17,1355.00
09/08/17,1332.00
09/07/17,1296.00
09/06/17,1250.00
09/05/17,1215.00
09/04/17,1187.00
09/01/17,1183.00
08/31/2017,1184.00
08/30/2017,1181.00
08/29/2017,1203.00
08/25/2017,1209.00
08/24/2017,1200.00
08/23/2017,1222.00
08/22/2017,1249.00
08/21/2017,1266.00
08/18/2017,1260.00
08/17/2017,1247.00
08/16/2017,1207.00
08/15/2017,1169.00
08/14/2017,1155.00
08/11/17,1138.00
08/10/17,1092.00
08/09/17,1050.00
08/08/17,1038.00
08/07/17,1036.00
08/04/17,1032.00
08/03/17,1023.00
08/02/17,993.00
08/01/17,965.00
07/31/2017,946.00
07/28/2017,933.00
07/27/2017,942.00
07/26/2017,968.00
07/25/2017,980.00
07/24/2017,977.00
07/21/2017,977.00
07/20/2017,964.00
07/19/2017,948.00
07/18/2017,932.00
07/17/2017,912.00
07/14/2017,900.00
07/13/2017,888.00
07/12/17,859.00
07/11/17,830.00
07/10/17,820.00
07/07/17,822.00
07/06/17,829.00
07/05/17,847.00
07/04/17,871.00
07/03/17,882.00
06/30/2017,901.00
06/29/2017,920.00
06/28/2017,929.00
06/27/2017,903.00
06/26/2017,884.00
06/23/2017,870.00
06/22/2017,855.00
06/21/2017,844.00
06/20/2017,847.00
06/19/2017,848.00
06/16/2017,851.00
06/15/2017,855.00
06/14/2017,865.00
06/13/2017,870.00
06/12/17,870.00
06/09/17,849.00
06/08/17,824.00
06/07/17,821.00
06/06/17,818.00
06/05/17,821.00
06/02/17,830.00
06/01/17,850.00
05/31/2017,878.00
05/30/2017,900.00
05/26/2017,912.00
05/25/2017,918.00
05/24/2017,934.00
05/23/2017,949.00
05/22/2017,954.00
05/19/2017,956.00
05/18/2017,957.00
05/17/2017,960.00
05/16/2017,980.00
05/15/2017,994.00
05/12/17,1014.00
05/11/17,1012.00
05/10/17,1005.00
05/09/17,1007.00
05/08/17,1001.00
05/05/17,994.00
05/04/17,1004.00
05/03/17,1034.00
05/02/17,1073.00
04/28/2017,1109.00
04/27/2017,1134.00
04/26/2017,1147.00
04/25/2017,1154.00
04/24/2017,1170.00
04/21/2017,1195.00
04/20/2017,1243.00
04/19/2017,1278.00
04/18/2017,1294.00
04/13/2017,1296.00
04/12/17,1282.00
04/11/17,1262.00
04/10/17,1231.00
04/07/17,1223.00
04/06/17,1215.00
04/05/17,1223.00
04/04/17,1255.00
04/03/17,1282.00
03/31/2017,1297.00
03/30/2017,1324.00
03/29/2017,1338.00
03/28/2017,1333.00
03/27/2017,1282.00
03/24/2017,1240.00
03/23/2017,1196.00
03/22/2017,1190.00
03/21/2017,1200.00
03/20/2017,1205.00
03/17/2017,1196.00
03/16/2017,1172.00
03/15/2017,1147.00
03/14/2017,1112.00
03/13/2017,1099.00
03/10/17,1086.00
03/09/17,1064.00
03/08/17,1045.00
03/07/17,1033.00
03/06/17,979.00
03/03/17,939.00
03/02/17,904.00
03/01/17,871.00
02/28/2017,859.00
02/27/2017,878.00
02/24/2017,875.00
02/23/2017,856.00
02/22/2017,806.00
02/21/2017,778.00
02/20/2017,757.00
02/17/2017,741.00
02/16/2017,710.00
02/15/2017,688.00
02/14/2017,685.00
02/13/2017,688.00
02/10/17,702.00
02/09/17,707.00
02/08/17,702.00
02/07/17,714.00
02/06/17,735.00
02/03/17,752.00
02/02/17,770.00
02/01/17,786.00
01/31/2017,800.00
01/30/2017,816.00
01/27/2017,827.00
01/26/2017,840.00
01/25/2017,862.00
01/24/2017,886.00
01/23/2017,914.00
01/20/2017,925.00
01/19/2017,942.00
01/18/2017,952.00
01/17/2017,922.00
01/16/2017,925.00
01/13/2017,910.00
01/12/17,892.00
01/11/17,894.00
01/10/17,926.00
01/09/17,949.00
01/06/17,963.00
01/05/17,983.00
01/04/17,969.00
01/03/17,953.00
12/23/2016,961.00
12/22/2016,928.00
12/21/2016,926.00
12/20/2016,914.00
12/19/2016,927.00
12/16/2016,946.00
12/15/2016,966.00
12/14/2016,1003.00
12/13/2016,1052.00
12/12/16,1069.00
12/09/16,1090.00
12/08/16,1122.00
12/07/16,1162.00
12/06/16,1186.00
12/05/16,1196.00
12/02/16,1198.00
12/01/16,1196.00
11/30/2016,1204.00
11/29/2016,1202.00
11/28/2016,1184.00
11/25/2016,1181.00
11/24/2016,1201.00
11/23/2016,1224.00
11/22/2016,1232.00
11/21/2016,1240.00
11/18/2016,1257.00
11/17/2016,1231.00
11/16/2016,1145.00
11/15/2016,1084.00
11/14/2016,1065.00
11/11/16,1045.00
11/10/16,974.00
11/09/16,954.00
11/08/16,911.00
11/07/16,870.00
11/04/16,855.00
11/03/16,849.00
11/02/16,834.00
11/01/16,838.00
10/31/2016,857.00
10/28/2016,834.00
10/27/2016,798.00
10/26/2016,802.00
10/25/2016,813.00
10/24/2016,831.00
10/21/2016,842.00
10/20/2016,849.00
10/19/2016,872.00
10/18/2016,890.00
10/17/2016,894.00
10/14/2016,892.00
10/13/2016,885.00
10/12/16,906.00
10/11/16,922.00
10/10/16,922.00
10/07/16,921.00
10/06/16,915.00
10/05/16,869.00
10/04/16,860.00
10/03/16,864.00
09/30/2016,875.00
09/29/2016,888.00
09/28/2016,912.00
09/27/2016,930.00
09/26/2016,934.00
09/23/2016,941.00
